id,protein_id,tissue,gender,tpm,tpm_rank,tpm_rank_bysex,tpm_level,tpm_level_bysex,tpm_f,tpm_m,log2foldchange,tau,tau_bysex,uberon_id
86075,9245,Breast - Mammary Tissue,F,23.67,0.622,0.569,Medium,Medium,23.67,20.495,0.199,0.736,0.728,UBERON:0001911
86083,9245,Colon - Sigmoid,F,26.895,0.796,0.765,High,High,26.895,25.8,0.058,0.736,0.728,UBERON:0001159
86085,9245,Colon - Transverse,F,20.775,0.449,0.392,Medium,Medium,20.775,19.74,0.07,0.736,0.728,UBERON:0001157
86087,9245,Esophagus - Gastroesophageal Junction,F,27.64,0.827,0.824,High,High,27.64,24.695,0.157,0.736,0.728,UBERON:0007650
86089,9245,Esophagus - Mucosa,F,28.27,0.867,0.882,High,High,28.27,28.02,0.012,0.736,0.728,UBERON:0002469
86091,9245,Esophagus - Muscularis,F,28.125,0.847,0.843,High,High,28.125,28.555,-0.021,0.736,0.728,UBERON:0004648
86093,9245,Fallopian Tube,F,23.93,0.643,0.608,Medium,Medium,,,,0.736,0.728,UBERON:0003889
86094,9245,Heart - Atrial Appendage,F,9.562,0.122,0.078,Low,Low,9.562,9.59,-0.004,0.736,0.728,UBERON:0006618
86096,9245,Heart - Left Ventricle,F,11.81,0.235,0.235,Low,Low,11.81,9.279,0.318,0.736,0.728,UBERON:0002084
86098,9245,Kidney - Cortex,F,22.23,0.52,0.471,Medium,Medium,22.23,15.205,0.52,0.736,0.728,UBERON:0001225
86100,9245,Liver,F,11.28,0.214,0.196,Low,Low,11.28,8.418,0.383,0.736,0.728,UBERON:0002107
86102,9245,Lung,F,23.43,0.602,0.549,Medium,Medium,23.43,22.72,0.043,0.736,0.728,UBERON:0002048
86104,9245,Minor Salivary Gland,F,22.99,0.582,0.529,Medium,Medium,22.99,19.815,0.205,0.736,0.728,UBERON:0001830
86106,9245,Muscle - Skeletal,F,24.18,0.673,0.647,Medium,Medium,24.18,21.935,0.135,0.736,0.728,UBERON:0001134
86108,9245,Nerve - Tibial,F,25.67,0.755,0.725,High,Medium,25.67,25.13,0.03,0.736,0.728,UBERON:0001323
86110,9245,Ovary,F,28.55,0.878,0.902,High,High,,,,0.736,0.728,UBERON:0000992
86111,9245,Pancreas,F,9.828,0.153,0.118,Low,Low,9.828,9.829,0,0.736,0.728,UBERON:0001264
86113,9245,Pituitary,F,15.6,0.327,0.314,Medium,Medium,15.6,14.49,0.1,0.736,0.728,UBERON:0000007
86115,9245,Prostate,M,20.29,0.418,0.489,Medium,Medium,,,,0.736,0.752,UBERON:0002367
86116,9245,Skin - Not Sun Exposed (Suprapubic),F,22.68,0.561,0.51,Medium,Medium,22.68,22.395,0.017,0.736,0.728,UBERON:0002097
86118,9245,Skin - Sun Exposed (Lower leg),F,24.79,0.704,0.667,Medium,Medium,24.79,24.21,0.033,0.736,0.728,UBERON:002097
86120,9245,Small Intestine - Terminal Ileum,F,19.875,0.408,0.353,Medium,Medium,19.875,19.44,0.03,0.736,0.728,UBERON:0002116
86122,9245,Spleen,F,22.3,0.531,0.49,Medium,Medium,22.3,21.81,0.031,0.736,0.728,UBERON:0002106
86124,9245,Stomach,F,20.555,0.439,0.373,Medium,Medium,20.555,22.02,-0.095,0.736,0.728,UBERON:0000945
86126,9245,Testis,M,34.75,0.959,0.957,High,High,,,,0.736,0.752,UBERON:0000473
86127,9245,Thyroid,F,25.45,0.735,0.686,Medium,Medium,25.45,25.72,-0.015,0.736,0.728,UBERON:0002046
86129,9245,Uterus,F,28.17,0.857,0.863,High,High,,,,0.736,0.728,UBERON:0000995
86130,9245,Vagina,F,26.065,0.786,0.745,High,Medium,,,,0.736,0.728,UBERON:0000996
86131,9245,Whole Blood,F,20.88,0.459,0.412,Medium,Medium,20.88,18.93,0.135,0.736,0.728,UBERON:0000178
1232724,9488,Adipose - Subcutaneous,F,2.808,0.612,0.588,Medium,Medium,2.808,3.309,-0.178,0.836,0.817,UBERON:0002190
1232726,9488,Adipose - Visceral (Omentum),F,1.934,0.469,0.431,Medium,Medium,1.934,2.101,-0.08,0.836,0.817,UBERON:0014454
1232728,9488,Adrenal Gland,F,4.026,0.684,0.667,Medium,Medium,4.026,3.182,0.265,0.836,0.817,UBERON:0002369
1232730,9488,Artery - Aorta,F,26.2,0.99,1,High,High,26.2,19.45,0.412,0.836,0.817,UBERON:0000947
1232732,9488,Artery - Coronary,F,12.86,0.878,0.863,High,High,12.86,10.71,0.243,0.836,0.817,UBERON:0001621
1232734,9488,Artery - Tibial,F,24.12,0.98,0.98,High,High,24.12,28.7,-0.242,0.836,0.817,UBERON:0007610
1232738,9488,Brain - Amygdala,F,2.738,0.602,0.569,Medium,Medium,2.738,1.963,0.335,0.836,0.817,UBERON:0001876
1232740,9488,Brain - Anterior cingulate cortex (BA24),F,1.854,0.439,0.412,Medium,Medium,1.854,1.764,0.046,0.836,0.817,UBERON:0009835
1232742,9488,Brain - Caudate (basal ganglia),F,1.232,0.27,0.265,Medium,Medium,1.232,1.218,0.009,0.836,0.817,UBERON:0002420
1232744,9488,Brain - Cerebellar Hemisphere,F,0.585,0.122,0.118,Low,Low,0.585,0.565,0.018,0.836,0.817,UBERON:0002245
1232746,9488,Brain - Cerebellum,F,0.814,0.143,0.137,Low,Low,0.814,0.794,0.016,0.836,0.817,UBERON:0002037
1232748,9488,Brain - Cortex,F,2.185,0.551,0.51,Medium,Medium,2.185,1.863,0.154,0.836,0.817,UBERON:0000956
1232750,9488,Brain - Frontal Cortex (BA9),F,2.024,0.49,0.451,Medium,Medium,2.024,2.12,-0.045,0.836,0.817,UBERON:0001870
1232752,9488,Brain - Hippocampus,F,1.798,0.429,0.392,Medium,Medium,1.798,1.787,0.006,0.836,0.817,UBERON:0022430
1232754,9488,Brain - Hypothalamus,F,1.68,0.388,0.353,Medium,Medium,1.68,1.881,-0.104,0.836,0.817,UBERON:0001898
1232756,9488,Brain - Nucleus accumbens (basal ganglia),F,1.232,0.27,0.265,Medium,Medium,1.232,1.423,-0.118,0.836,0.817,UBERON:0001882
1232758,9488,Brain - Putamen (basal ganglia),F,0.966,0.184,0.176,Low,Low,0.966,0.962,0.003,0.836,0.817,UBERON:0001874
1232760,9488,Brain - Spinal cord (cervical c-1),F,7.752,0.776,0.765,High,High,7.752,8.662,-0.143,0.836,0.817,UBERON:0006469
1232762,9488,Brain - Substantia nigra,F,2.121,0.541,0.49,Medium,Medium,2.121,2.042,0.037,0.836,0.817,UBERON:0002038
1232764,9488,Breast - Mammary Tissue,F,2.732,0.592,0.549,Medium,Medium,2.732,2.594,0.054,0.836,0.817,UBERON:0001911
1232772,9488,Colon - Sigmoid,F,7.732,0.765,0.745,High,Medium,7.732,9.293,-0.237,0.836,0.817,UBERON:0001159
1232774,9488,Colon - Transverse,F,1.521,0.347,0.333,Medium,Medium,1.521,1.264,0.155,0.836,0.817,UBERON:0001157
1232776,9488,Esophagus - Gastroesophageal Junction,F,16.76,0.939,0.922,High,High,16.76,13.255,0.317,0.836,0.817,UBERON:0007650
1232778,9488,Esophagus - Mucosa,F,1.034,0.204,0.196,Low,Low,1.034,0.896,0.101,0.836,0.817,UBERON:0002469
1232780,9488,Esophagus - Muscularis,F,13.155,0.888,0.882,High,High,13.155,9.935,0.372,0.836,0.817,UBERON:0004648
1232782,9488,Fallopian Tube,F,3.896,0.673,0.647,Medium,Medium,,,,0.836,0.817,UBERON:0003889
1232783,9488,Heart - Atrial Appendage,F,17.63,0.949,0.941,High,High,17.63,13.67,0.345,0.836,0.817,UBERON:0006618
1232785,9488,Heart - Left Ventricle,F,20.13,0.969,0.961,High,High,20.13,12.245,0.674,0.836,0.817,UBERON:0002084
1232787,9488,Kidney - Cortex,F,0.535,0.102,0.098,Low,Low,0.535,0.392,0.141,0.836,0.817,UBERON:0001225
1232789,9488,Liver,F,0.383,0.082,0.078,Low,Low,0.383,0.291,0.099,0.836,0.817,UBERON:0002107
1232791,9488,Lung,F,4.36,0.694,0.686,Medium,Medium,4.36,4.9,-0.138,0.836,0.817,UBERON:0002048
1232793,9488,Minor Salivary Gland,F,1.748,0.398,0.373,Medium,Medium,1.748,1.642,0.057,0.836,0.817,UBERON:0001830
1232795,9488,Muscle - Skeletal,F,13.68,0.918,0.902,High,High,13.68,16.49,-0.253,0.836,0.817,UBERON:0001134
1232797,9488,Nerve - Tibial,F,7.849,0.786,0.784,High,High,7.849,7.667,0.03,0.836,0.817,UBERON:0001323
1232799,9488,Ovary,F,8.836,0.827,0.843,High,High,,,,0.836,0.817,UBERON:0000992
1232800,9488,Pancreas,F,0.191,0.061,0.059,Low,Low,0.191,0.169,0.027,0.836,0.817,UBERON:0001264
1232802,9488,Pituitary,F,2.117,0.52,0.471,Medium,Medium,2.117,1.567,0.28,0.836,0.817,UBERON:0000007
1232804,9488,Prostate,M,2.699,0.571,0.638,Medium,Medium,,,,0.836,0.857,UBERON:0002367
1232805,9488,Skin - Not Sun Exposed (Suprapubic),F,1.314,0.306,0.294,Medium,Medium,1.314,1.354,-0.025,0.836,0.817,UBERON:0002097
1232807,9488,Skin - Sun Exposed (Lower leg),F,1.506,0.337,0.314,Medium,Medium,1.506,1.593,-0.049,0.836,0.817,UBERON:002097
1232809,9488,Small Intestine - Terminal Ileum,F,1.166,0.214,0.216,Low,Low,1.166,1.275,-0.071,0.836,0.817,UBERON:0002116
1232811,9488,Spleen,F,0.897,0.163,0.157,Low,Low,0.897,0.994,-0.072,0.836,0.817,UBERON:0002106
1232813,9488,Stomach,F,1.184,0.245,0.235,Low,Low,1.184,1.177,0.005,0.836,0.817,UBERON:0000945
1232815,9488,Testis,M,1.174,0.224,0.234,Low,Low,,,,0.836,0.857,UBERON:0000473
1232816,9488,Thyroid,F,5.096,0.714,0.706,Medium,Medium,5.096,5.969,-0.193,0.836,0.817,UBERON:0002046
1232818,9488,Uterus,F,8.1,0.806,0.824,High,High,,,,0.836,0.817,UBERON:0000995
1232819,9488,Vagina,F,2.706,0.582,0.529,Medium,Medium,,,,0.836,0.817,UBERON:0000996
1232820,9488,Whole Blood,F,0.037,0.01,0.02,Low,Low,0.037,0.042,-0.007,0.836,0.817,UBERON:0000178
348367,9491,Adipose - Subcutaneous,F,6.944,0.582,0.588,Medium,Medium,6.944,10.14,-0.488,0.884,0.892,UBERON:0002190
348369,9491,Adipose - Visceral (Omentum),F,4.48,0.49,0.49,Medium,Medium,4.48,4.608,-0.033,0.884,0.892,UBERON:0014454
348371,9491,Adrenal Gland,F,0.683,0.163,0.157,Low,Low,0.683,0.644,0.034,0.884,0.892,UBERON:0002369
348373,9491,Artery - Aorta,F,211.5,0.969,0.98,High,High,211.5,224.9,-0.088,0.884,0.892,UBERON:0000947
348375,9491,Artery - Coronary,F,138.9,0.929,0.941,High,High,138.9,146.8,-0.079,0.884,0.892,UBERON:0001621
348377,9491,Artery - Tibial,F,165.9,0.949,0.961,High,High,165.9,167.35,-0.012,0.884,0.892,UBERON:0007610
348381,9491,Brain - Amygdala,F,0.596,0.092,0.098,Low,Low,0.596,0.599,-0.003,0.884,0.892,UBERON:0001876
348383,9491,Brain - Anterior cingulate cortex (BA24),F,0.604,0.133,0.118,Low,Low,0.604,0.574,0.027,0.884,0.892,UBERON:0009835
348385,9491,Brain - Caudate (basal ganglia),F,0.79,0.214,0.196,Low,Low,0.79,0.786,0.003,0.884,0.892,UBERON:0002420
348387,9491,Brain - Cerebellar Hemisphere,F,9.463,0.643,0.686,Medium,Medium,9.463,10.193,-0.097,0.884,0.892,UBERON:0002245
348389,9491,Brain - Cerebellum,F,10.8,0.694,0.725,Medium,Medium,10.8,9.548,0.162,0.884,0.892,UBERON:0002037
348391,9491,Brain - Cortex,F,0.806,0.224,0.216,Low,Low,0.806,0.764,0.034,0.884,0.892,UBERON:0000956
348393,9491,Brain - Frontal Cortex (BA9),F,0.398,0.031,0.039,Low,Low,0.398,0.473,-0.075,0.884,0.892,UBERON:0001870
348395,9491,Brain - Hippocampus,F,0.594,0.082,0.078,Low,Low,0.594,0.601,-0.006,0.884,0.892,UBERON:0022430
348397,9491,Brain - Hypothalamus,F,0.619,0.143,0.137,Low,Low,0.619,0.602,0.015,0.884,0.892,UBERON:0001898
348399,9491,Brain - Nucleus accumbens (basal ganglia),F,0.836,0.245,0.255,Low,Medium,0.836,0.939,-0.079,0.884,0.892,UBERON:0001882
348401,9491,Brain - Putamen (basal ganglia),F,0.841,0.255,0.275,Medium,Medium,0.841,0.931,-0.069,0.884,0.892,UBERON:0001874
348403,9491,Brain - Spinal cord (cervical c-1),F,0.825,0.235,0.235,Low,Low,0.825,0.959,-0.102,0.884,0.892,UBERON:0006469
348405,9491,Brain - Substantia nigra,F,0.746,0.184,0.176,Low,Low,0.746,0.689,0.048,0.884,0.892,UBERON:0002038
348407,9491,Breast - Mammary Tissue,F,1.834,0.398,0.373,Medium,Medium,1.834,3.974,-0.812,0.884,0.892,UBERON:0001911
348415,9491,Colon - Sigmoid,F,60.965,0.827,0.843,High,High,60.965,65.64,-0.105,0.884,0.892,UBERON:0001159
348417,9491,Colon - Transverse,F,9.1,0.622,0.647,Medium,Medium,9.1,10.84,-0.229,0.884,0.892,UBERON:0001157
348419,9491,Esophagus - Gastroesophageal Junction,F,100.6,0.918,0.922,High,High,100.6,96.1,0.065,0.884,0.892,UBERON:0007650
348421,9491,Esophagus - Mucosa,F,6.905,0.571,0.569,Medium,Medium,6.905,5.829,0.211,0.884,0.892,UBERON:0002469
348423,9491,Esophagus - Muscularis,F,84.185,0.888,0.902,High,High,84.185,85.585,-0.024,0.884,0.892,UBERON:0004648
348425,9491,Fallopian Tube,F,14.16,0.745,0.765,Medium,High,,,,0.884,0.892,UBERON:0003889
348426,9491,Heart - Atrial Appendage,F,71.04,0.878,0.882,High,High,71.04,67.895,0.064,0.884,0.892,UBERON:0006618
348428,9491,Heart - Left Ventricle,F,63.48,0.847,0.863,High,High,63.48,61.33,0.049,0.884,0.892,UBERON:0002084
348430,9491,Kidney - Cortex,F,4.234,0.48,0.471,Medium,Medium,4.234,1.62,0.998,0.884,0.892,UBERON:0001225
348432,9491,Liver,F,1.656,0.388,0.353,Medium,Medium,1.656,1.64,0.009,0.884,0.892,UBERON:0002107
348434,9491,Lung,F,30.74,0.776,0.784,High,High,30.74,32.33,-0.071,0.884,0.892,UBERON:0002048
348436,9491,Minor Salivary Gland,F,2.496,0.418,0.412,Medium,Medium,2.496,1.499,0.484,0.884,0.892,UBERON:0001830
348438,9491,Muscle - Skeletal,F,216,0.98,1,High,High,216,216.3,-0.002,0.884,0.892,UBERON:0001134
348440,9491,Nerve - Tibial,F,10.795,0.684,0.706,Medium,Medium,10.795,13.3,-0.278,0.884,0.892,UBERON:0001323
348442,9491,Ovary,F,2.063,0.408,0.392,Medium,Medium,,,,0.884,0.892,UBERON:0000992
348443,9491,Pancreas,F,0.492,0.061,0.059,Low,Low,0.492,0.416,0.075,0.884,0.892,UBERON:0001264
348445,9491,Pituitary,F,1.415,0.347,0.333,Medium,Medium,1.415,0.947,0.311,0.884,0.892,UBERON:0000007
348447,9491,Prostate,M,29.66,0.765,0.766,High,High,,,,0.884,0.889,UBERON:0002367
348448,9491,Skin - Not Sun Exposed (Suprapubic),F,9.438,0.633,0.667,Medium,Medium,9.438,7.093,0.367,0.884,0.892,UBERON:0002097
348450,9491,Skin - Sun Exposed (Lower leg),F,12.43,0.724,0.745,Medium,Medium,12.43,10.87,0.178,0.884,0.892,UBERON:002097
348452,9491,Small Intestine - Terminal Ileum,F,5.262,0.52,0.51,Medium,Medium,5.262,4.973,0.068,0.884,0.892,UBERON:0002116
348454,9491,Spleen,F,3.39,0.429,0.431,Medium,Medium,3.39,3.432,-0.014,0.884,0.892,UBERON:0002106
348456,9491,Stomach,F,5.484,0.531,0.529,Medium,Medium,5.484,5.589,-0.023,0.884,0.892,UBERON:0000945
348458,9491,Testis,M,14.34,0.755,0.745,High,Medium,,,,0.884,0.889,UBERON:0000473
348459,9491,Thyroid,F,3.509,0.449,0.451,Medium,Medium,3.509,3.639,-0.041,0.884,0.892,UBERON:0002046
348461,9491,Uterus,F,42.04,0.806,0.824,High,High,,,,0.884,0.892,UBERON:0000995
348462,9491,Vagina,F,7.985,0.612,0.627,Medium,Medium,,,,0.884,0.892,UBERON:0000996
348463,9491,Whole Blood,F,0.245,0.01,0.02,Low,Low,0.245,0.256,-0.013,0.884,0.892,UBERON:0000178
23420,9963,Adipose - Subcutaneous,F,10.23,0.541,0.529,Medium,Medium,10.23,10.75,-0.065,0.815,0.596,UBERON:0002190
23422,9963,Adipose - Visceral (Omentum),F,9.67,0.449,0.412,Medium,Medium,9.67,9.144,0.073,0.815,0.596,UBERON:0014454
23424,9963,Adrenal Gland,F,14.18,0.827,0.824,High,High,14.18,14.435,-0.024,0.815,0.596,UBERON:0002369
23426,9963,Artery - Aorta,F,9.672,0.459,0.431,Medium,Medium,9.672,10.06,-0.052,0.815,0.596,UBERON:0000947
23428,9963,Artery - Coronary,F,11.24,0.612,0.608,Medium,Medium,11.24,11.77,-0.061,0.815,0.596,UBERON:0001621
23430,9963,Artery - Tibial,F,10.19,0.531,0.51,Medium,Medium,10.19,9.926,0.034,0.815,0.596,UBERON:0007610
23434,9963,Brain - Amygdala,F,7.128,0.184,0.176,Low,Low,7.128,6.496,0.117,0.815,0.596,UBERON:0001876
23436,9963,Brain - Anterior cingulate cortex (BA24),F,6.666,0.143,0.137,Low,Low,6.666,6.875,-0.039,0.815,0.596,UBERON:0009835
23438,9963,Brain - Caudate (basal ganglia),F,8.393,0.306,0.314,Medium,Medium,8.393,8.67,-0.042,0.815,0.596,UBERON:0002420
23440,9963,Brain - Cerebellar Hemisphere,F,18.33,0.918,0.922,High,High,18.33,17.895,0.033,0.815,0.596,UBERON:0002245
23442,9963,Brain - Cerebellum,F,21.35,0.939,0.961,High,High,21.35,21.74,-0.025,0.815,0.596,UBERON:0002037
23444,9963,Brain - Cortex,F,10.61,0.571,0.588,Medium,Medium,10.61,9.909,0.09,0.815,0.596,UBERON:0000956
23446,9963,Brain - Frontal Cortex (BA9),F,8.795,0.347,0.333,Medium,Medium,8.795,8.157,0.097,0.815,0.596,UBERON:0001870
23448,9963,Brain - Hippocampus,F,7.299,0.204,0.216,Low,Low,7.299,7.117,0.032,0.815,0.596,UBERON:0022430
23450,9963,Brain - Hypothalamus,F,9.238,0.418,0.373,Medium,Medium,9.238,9.272,-0.005,0.815,0.596,UBERON:0001898
23452,9963,Brain - Nucleus accumbens (basal ganglia),F,7.892,0.265,0.275,Medium,Medium,7.892,7.54,0.058,0.815,0.596,UBERON:0001882
23454,9963,Brain - Putamen (basal ganglia),F,7.21,0.194,0.196,Low,Low,7.21,7.478,-0.046,0.815,0.596,UBERON:0001874
23456,9963,Brain - Spinal cord (cervical c-1),F,10.341,0.551,0.549,Medium,Medium,10.341,12.84,-0.287,0.815,0.596,UBERON:0006469
23458,9963,Brain - Substantia nigra,F,7.588,0.245,0.235,Low,Low,7.588,8.744,-0.182,0.815,0.596,UBERON:0002038
23460,9963,Breast - Mammary Tissue,F,14.405,0.837,0.843,High,High,14.405,11.165,0.341,0.815,0.596,UBERON:0001911
23468,9963,Colon - Sigmoid,F,13.18,0.765,0.745,High,Medium,13.18,13.83,-0.065,0.815,0.596,UBERON:0001159
23470,9963,Colon - Transverse,F,8.885,0.367,0.353,Medium,Medium,8.885,9.192,-0.044,0.815,0.596,UBERON:0001157
23472,9963,Esophagus - Gastroesophageal Junction,F,12.11,0.684,0.647,Medium,Medium,12.11,12.06,0.006,0.815,0.596,UBERON:0007650
23474,9963,Esophagus - Mucosa,F,7.125,0.173,0.157,Low,Low,7.125,7.385,-0.045,0.815,0.596,UBERON:0002469
23476,9963,Esophagus - Muscularis,F,11.485,0.622,0.627,Medium,Medium,11.485,11.735,-0.029,0.815,0.596,UBERON:0004648
23478,9963,Fallopian Tube,F,13.86,0.816,0.804,High,High,,,,0.815,0.596,UBERON:0003889
23479,9963,Heart - Atrial Appendage,F,5.151,0.092,0.098,Low,Low,5.151,5.239,-0.02,0.815,0.596,UBERON:0006618
23481,9963,Heart - Left Ventricle,F,4.224,0.061,0.059,Low,Low,4.224,3.824,0.115,0.815,0.596,UBERON:0002084
23483,9963,Kidney - Cortex,F,13.06,0.745,0.706,Medium,Medium,13.06,12.345,0.075,0.815,0.596,UBERON:0001225
23485,9963,Liver,F,4.855,0.082,0.078,Low,Low,4.855,4.444,0.105,0.815,0.596,UBERON:0002107
23487,9963,Lung,F,12.12,0.694,0.667,Medium,Medium,12.12,12.34,-0.024,0.815,0.596,UBERON:0002048
23489,9963,Minor Salivary Gland,F,9.685,0.469,0.451,Medium,Medium,9.685,11.56,-0.233,0.815,0.596,UBERON:0001830
23491,9963,Muscle - Skeletal,F,10.42,0.561,0.569,Medium,Medium,10.42,9.215,0.161,0.815,0.596,UBERON:0001134
23493,9963,Nerve - Tibial,F,18.2,0.908,0.902,High,High,18.2,18.09,0.008,0.815,0.596,UBERON:0001323
23495,9963,Ovary,F,15.81,0.857,0.863,High,High,,,,0.815,0.596,UBERON:0000992
23496,9963,Pancreas,F,5.932,0.112,0.118,Low,Low,5.932,6.282,-0.071,0.815,0.596,UBERON:0001264
23498,9963,Pituitary,F,26.82,0.969,1,High,High,26.82,27.615,-0.041,0.815,0.596,UBERON:0000007
23500,9963,Prostate,M,17.56,0.878,0.872,High,High,,,,0.815,0.819,UBERON:0002367
23501,9963,Skin - Not Sun Exposed (Suprapubic),F,9.766,0.48,0.471,Medium,Medium,9.766,8.869,0.126,0.815,0.596,UBERON:0002097
23503,9963,Skin - Sun Exposed (Lower leg),F,9.815,0.49,0.49,Medium,Medium,9.815,8.906,0.127,0.815,0.596,UBERON:002097
23505,9963,Small Intestine - Terminal Ileum,F,8.298,0.296,0.294,Medium,Medium,8.298,8.437,-0.021,0.815,0.596,UBERON:0002116
23507,9963,Spleen,F,9.446,0.439,0.392,Medium,Medium,9.446,10.79,-0.175,0.815,0.596,UBERON:0002106
23509,9963,Stomach,F,7.668,0.255,0.255,Medium,Medium,7.668,8.057,-0.063,0.815,0.596,UBERON:0000945
23511,9963,Testis,M,59.465,1,1,High,High,,,,0.815,0.819,UBERON:0000473
23512,9963,Thyroid,F,26.26,0.959,0.98,High,High,26.26,27.3,-0.054,0.815,0.596,UBERON:0002046
23514,9963,Uterus,F,19.32,0.929,0.941,High,High,,,,0.815,0.596,UBERON:0000995
23515,9963,Vagina,F,12.415,0.724,0.686,Medium,Medium,,,,0.815,0.596,UBERON:0000996
23516,9963,Whole Blood,F,1.591,0.01,0.02,Low,Low,1.591,1.604,-0.007,0.815,0.596,UBERON:0000178
162841,9992,Adipose - Subcutaneous,F,21.28,0.224,0.235,Low,Low,21.28,22.24,-0.061,0.595,0.542,UBERON:0002190
162843,9992,Adipose - Visceral (Omentum),F,19.69,0.153,0.157,Low,Low,19.69,19.72,-0.002,0.595,0.542,UBERON:0014454
162845,9992,Adrenal Gland,F,34.22,0.786,0.804,High,High,34.22,34.86,-0.026,0.595,0.542,UBERON:0002369
162847,9992,Artery - Aorta,F,35.9,0.837,0.863,High,High,35.9,35.94,-0.002,0.595,0.542,UBERON:0000947
162849,9992,Artery - Coronary,F,27.44,0.551,0.569,Medium,Medium,27.44,28.24,-0.04,0.595,0.542,UBERON:0001621
162851,9992,Artery - Tibial,F,26.77,0.51,0.529,Medium,Medium,26.77,27.48,-0.036,0.595,0.542,UBERON:0007610
162855,9992,Brain - Amygdala,F,21.37,0.235,0.255,Low,Medium,21.37,18.75,0.18,0.595,0.542,UBERON:0001876
162857,9992,Brain - Anterior cingulate cortex (BA24),F,22.885,0.306,0.294,Medium,Medium,22.885,21.62,0.079,0.595,0.542,UBERON:0009835
162859,9992,Brain - Caudate (basal ganglia),F,25.55,0.469,0.49,Medium,Medium,25.55,24.885,0.037,0.595,0.542,UBERON:0002420
162861,9992,Brain - Cerebellar Hemisphere,F,33.39,0.745,0.745,Medium,Medium,33.39,34.41,-0.042,0.595,0.542,UBERON:0002245
162863,9992,Brain - Cerebellum,F,38.84,0.857,0.882,High,High,38.84,40.86,-0.071,0.595,0.542,UBERON:0002037
162865,9992,Brain - Cortex,F,32.37,0.714,0.706,Medium,Medium,32.37,32.61,-0.01,0.595,0.542,UBERON:0000956
