"Vitamin_id","Vitamin_name","protein_id","protein_name","Uniprot","geneid"
13,Vitamin K,19558,MN1_HUMAN,Q10571,4330
13,Vitamin K,5826,FUT2_HUMAN,Q10981,2524
13,Vitamin K,12859,NR1H3_HUMAN,Q13133,10062
13,Vitamin K,2675,DMP1_HUMAN,Q13316,1758
13,Vitamin K,2987,CENPR_HUMAN,Q13352,23421
13,Vitamin K,9280,SNW1_HUMAN,Q13573,22938
13,Vitamin K,979,ENPP2_HUMAN,Q13822,5168
13,Vitamin K,13729,AUHM_HUMAN,Q13825,549
13,Vitamin K,13958,BAAT_HUMAN,Q14032,570
13,Vitamin K,7655,TOB2_HUMAN,Q14106,10766
13,Vitamin K,4942,TRI25_HUMAN,Q14258,7706
13,Vitamin K,6371,GAS6_HUMAN,Q14393,2621
13,Vitamin K,13649,BECN1_HUMAN,Q14457,8678
13,Vitamin K,19937,NCOA6_HUMAN,Q14686,23054
13,Vitamin K,19186,POSTN_HUMAN,Q15063,10631
13,Vitamin K,11088,RGN_HUMAN,Q15493,9104
13,Vitamin K,8576,TAF11_HUMAN,Q15544,6882
13,Vitamin K,8749,TAF7_HUMAN,Q15545,6879
13,Vitamin K,13270,BGH3_HUMAN,Q15582,7045
13,Vitamin K,11575,MED1_HUMAN,Q15648,5469
13,Vitamin K,19993,NCOA1_HUMAN,Q15788,8648
13,Vitamin K,12816,MSMO1_HUMAN,Q15800,6307
13,Vitamin K,5352,UB2V2_HUMAN,Q15819,7336
13,Vitamin K,4447,RPE65_HUMAN,Q16518,6121
13,Vitamin K,11192,KYNU_HUMAN,Q16719,8942
13,Vitamin K,16444,UPP1_HUMAN,Q16831,7378
13,Vitamin K,7574,TRXR1_HUMAN,Q16881,7296
13,Vitamin K,20338,P3H1_HUMAN,Q32P28,64175
13,Vitamin K,13348,C27C1_HUMAN,Q4G0S4,339761
13,Vitamin K,72,CTL4_HUMAN,Q53GD3,80736
13,Vitamin K,10175,PDZ11_HUMAN,Q5EBL8,51248
13,Vitamin K,13802,ARH_HUMAN,Q5SW96,26119
13,Vitamin K,19282,KANK2_HUMAN,Q63ZY3,25959
13,Vitamin K,2540,CCND1_HUMAN,Q6FI00,595
13,Vitamin K,10723,RARA_HUMAN,Q6I9R7,5914
13,Vitamin K,2958,CCD62_HUMAN,Q6P9F0,84660
13,Vitamin K,2870,CP26C_HUMAN,Q6V0L0,340665
13,Vitamin K,3028,CP2R1_HUMAN,Q6VVX0,120227
13,Vitamin K,760,GPX1_HUMAN,Q7L4Q3,2876
13,Vitamin K,18317,P4HA3_HUMAN,Q7Z4N8,283208
13,Vitamin K,17828,GLRX5_HUMAN,Q86SX6,51218
13,Vitamin K,18287,OSTB_HUMAN,Q86UW2,123264
13,Vitamin K,11853,MMAA_HUMAN,Q8IVH4,166785
13,Vitamin K,20293,P3H2_HUMAN,Q8IVL5,55214
13,Vitamin K,20412,P3H3_HUMAN,Q8IVL6,10536
13,Vitamin K,14540,VKORL_HUMAN,Q8N0U8,154807
13,Vitamin K,13884,CLYBL_HUMAN,Q8N0X4,171425
13,Vitamin K,10006,PIAS4_HUMAN,Q8N2W9,51588
13,Vitamin K,9549,SFRP1_HUMAN,Q8N474,6422
13,Vitamin K,12701,OGFD1_HUMAN,Q8N543,55239
13,Vitamin K,10318,RDH13_HUMAN,Q8NBN7,112724
13,Vitamin K,6558,FAD1_HUMAN,Q8NFF5,80308
13,Vitamin K,7666,TPC2_HUMAN,Q8NHX9,219931
13,Vitamin K,17486,GDAP1_HUMAN,Q8TB36,54332
13,Vitamin K,3499,RDH11_HUMAN,Q8TC12,51109
13,Vitamin K,10205,PIGO_HUMAN,Q8TEQ8,84720
13,Vitamin K,17937,IPO4_HUMAN,Q8TEX9,79711
13,Vitamin K,4051,SCRB1_HUMAN,Q8WTV0,949
13,Vitamin K,16874,AQP3_HUMAN,Q92482,360
13,Vitamin K,10469,RDH1_HUMAN,Q92781,5959
13,Vitamin K,11574,MED12_HUMAN,Q93074,9968
13,Vitamin K,5966,HMR1_HUMAN,Q95460,3140
13,Vitamin K,9962,RIFK_HUMAN,Q969G6,55312
13,Vitamin K,16945,ARRD3_HUMAN,Q96B67,57561
13,Vitamin K,11692,MMAB_HUMAN,Q96EY8,326625
13,Vitamin K,8391,S47A1_HUMAN,Q96FL8,55244
13,Vitamin K,9857,PLPP_HUMAN,Q96GD0,57026
13,Vitamin K,9545,SMRD1_HUMAN,Q96GM5,6602
13,Vitamin K,5602,MED30_HUMAN,Q96HR3,90390
13,Vitamin K,4045,SCLY_HUMAN,Q96I15,51540
13,Vitamin K,1472,EGLN2_HUMAN,Q96KS0,112398
13,Vitamin K,11097,RDH12_HUMAN,Q96NR8,145226
13,Vitamin K,15926,ALKB3_HUMAN,Q96Q83,221120
13,Vitamin K,12860,NR1H4_HUMAN,Q96RI1,9971
13,Vitamin K,15792,ACOX2_HUMAN,Q99424,8309
13,Vitamin K,12130,LGMN_HUMAN,Q99538,5641
13,Vitamin K,2276,CDX2_HUMAN,Q99626,1045
13,Vitamin K,859,GFI1_HUMAN,Q99684,2672
13,Vitamin K,7144,METH_HUMAN,Q99707,4548
13,Vitamin K,14169,VKOR1_HUMAN,Q9BQB6,79001
13,Vitamin K,1923,CSTN3_HUMAN,Q9BQT9,9746
13,Vitamin K,15835,AIFM2_HUMAN,Q9BRQ8,84883
13,Vitamin K,2601,DHRS4_HUMAN,Q9BTZ2,10901
13,Vitamin K,9171,THTPA_HUMAN,Q9BU02,79178
13,Vitamin K,6634,FANCJ_HUMAN,Q9BX63,83990
13,Vitamin K,16560,STRA6_HUMAN,Q9BX79,64220
13,Vitamin K,15394,AMNLS_HUMAN,Q9BXJ7,81693
13,Vitamin K,8044,TMG4_HUMAN,Q9BZD6,79056
13,Vitamin K,4596,S19A3_HUMAN,Q9BZV2,80704
13,Vitamin K,784,EGLN1_HUMAN,Q9GZT9,54583
13,Vitamin K,5778,FGF23_HUMAN,Q9GZV9,8074
13,Vitamin K,11849,MMAD_HUMAN,Q9H3L0,27249
13,Vitamin K,15187,TXNIP_HUMAN,Q9H3M7,10628
13,Vitamin K,9671,TPK1_HUMAN,Q9H3S4,27010
13,Vitamin K,17666,GSTO2_HUMAN,Q9H4Y5,119391
13,Vitamin K,1383,EGLN3_HUMAN,Q9H6Z9,112399
13,Vitamin K,18222,PANK3_HUMAN,Q9H999,79646
13,Vitamin K,8196,S52A2_HUMAN,Q9HAB3,79581
13,Vitamin K,18967,PPCS_HUMAN,Q9HAB8,79717
13,Vitamin K,13622,BCDO1_HUMAN,Q9HAY6,53630
13,Vitamin K,11098,RDH14_HUMAN,Q9HBH5,57665
13,Vitamin K,396,CP4FB_HUMAN,Q9HBI6,57834
13,Vitamin K,7560,TPC_HUMAN,Q9HC21,60386
13,Vitamin K,398,CP4FC_HUMAN,Q9HCS2,66002
13,Vitamin K,2431,CD320_HUMAN,Q9NPF0,51293
13,Vitamin K,5604,MED4_HUMAN,Q9NPJ6,29079
13,Vitamin K,4090,S52A3_HUMAN,Q9NQ40,113278
13,Vitamin K,2115,CP26B_HUMAN,Q9NR63,56603
13,Vitamin K,18766,MXRA5_HUMAN,Q9NR99,25878
13,Vitamin K,13644,BAZ1A_HUMAN,Q9NRL2,11177
13,Vitamin K,15905,ADPPT_HUMAN,Q9NRN7,60496
13,Vitamin K,12293,LMBD1_HUMAN,Q9NUN5,55788
13,Vitamin K,19648,MED17_HUMAN,Q9NVC6,9440
13,Vitamin K,4212,S52A1_HUMAN,Q9NWF4,55065
13,Vitamin K,18517,P4HTM_HUMAN,Q9NXG6,54681
13,Vitamin K,573,CP39A_HUMAN,Q9NYL5,51302
13,Vitamin K,10199,RDH8_HUMAN,Q9NYR8,50700
13,Vitamin K,19630,MTRR_HUMAN,Q9UBK8,4552
13,Vitamin K,8381,S14L4_HUMAN,Q9UDX3,284904
13,Vitamin K,19436,KLOT_HUMAN,Q9UEF7,9365
13,Vitamin K,4582,S23A2_HUMAN,Q9UGH3,9962
13,Vitamin K,19961,NPCL1_HUMAN,Q9UHC9,29881
13,Vitamin K,4581,S23A1_HUMAN,Q9UHI7,9963
13,Vitamin K,12849,MED13_HUMAN,Q9UHV7,9969
13,Vitamin K,19649,MED23_HUMAN,Q9ULK4,9439
13,Vitamin K,8427,SC5A6_HUMAN,Q9Y289,8884
13,Vitamin K,13710,COG6_HUMAN,Q9Y2V7,57511
13,Vitamin K,5064,TR150_HUMAN,Q9Y2W1,9967
13,Vitamin K,11669,MED16_HUMAN,Q9Y2X0,10025
13,Vitamin K,12634,MMAC_HUMAN,Q9Y4U1,25974
13,Vitamin K,5276,UBIA1_HUMAN,Q9Y5Z9,29914
13,Vitamin K,491,DNM3A_HUMAN,Q9Y6K1,1788
13,Vitamin K,19995,NCOA3_HUMAN,Q9Y6Q9,8202
13,Vitamin K,5290,VDR_HUMAN,F1D8P8,7421
13,Vitamin K,8043,TMG1_HUMAN,O14668,5638
13,Vitamin K,10168,PLPHP_HUMAN,O94903,11212
13,Vitamin K,8441,S100G_HUMAN,P29377,795
13,Vitamin K,10117,RET2_HUMAN,P50120,5948
13,Vitamin K,10144,RET5_HUMAN,P82980,83758
13,Vitamin K,6884,ISX_HUMAN,Q2M1V0,91464
13,Vitamin K,5444,TYSY_HUMAN,Q53Y97,7298
13,Vitamin K,19747,OGFD2_HUMAN,Q6N063,79676
13,Vitamin K,11021,RETST_HUMAN,Q6NUM9,54884
13,Vitamin K,19748,OGFD3_HUMAN,Q6PK18,79701
13,Vitamin K,14126,DR9C7_HUMAN,Q8NEX9,121214
13,Vitamin K,16515,TMG3_HUMAN,Q9BZD7,79057
13,Vitamin K,11805,MGP_HUMAN,A0A024RAX0,4256
13,Vitamin K,10026,RET1_HUMAN,A0A0A0MQT0,5947
13,Vitamin K,14169,VKOR1_HUMAN,A0A0S2Z6I4,79001
13,Vitamin K,15960,AMD_HUMAN,A0A804HIQ0,5066
13,Vitamin K,14636,TYRO_HUMAN,L8B082,7299
13,Vitamin K,12962,CB083_HUMAN,Q53S99,
13,Vitamin K,16288,STC2_HUMAN,Q6FHC9,8614
13,Vitamin K,4170,S23A3_HUMAN,Q6PIS1,151295
13,Vitamin K,10170,RET7_HUMAN,Q96R05,116362
13,Vitamin K,4062,S14L3_HUMAN,Q9UDX4,266629
13,Vitamin K,9857,PLPP_HUMAN,A0A024R1I3,57026
13,Vitamin K,19890,MUTA_HUMAN,A0A024RD82,4594
13,Vitamin K,19186,POSTN_HUMAN,A0A024RDS2,10631
13,Vitamin K,15788,ADRO_HUMAN,A0A0A0MSZ4,2232
13,Vitamin K,15788,ADRO_HUMAN,A0A0C4DFN8,2232
13,Vitamin K,19961,NPCL1_HUMAN,A0A0C4DFX6,29881
13,Vitamin K,15788,ADRO_HUMAN,A0A0C4DGN7,2232
13,Vitamin K,3908,PROS_HUMAN,A0A0S2Z4K3,5627
13,Vitamin K,3908,PROS_HUMAN,A0A0S2Z4L3,5627
13,Vitamin K,14169,VKOR1_HUMAN,A0A0S2Z5X7,79001
13,Vitamin K,4582,S23A2_HUMAN,A0A140VK48,9962
13,Vitamin K,8196,S52A2_HUMAN,A0A6Q8PHF8,79581
13,Vitamin K,14540,VKORL_HUMAN,A8K0F7,154807
13,Vitamin K,19890,MUTA_HUMAN,B2R6K1,4594
13,Vitamin K,12860,NR1H4_HUMAN,B6ZGS9,9971
13,Vitamin K,8196,S52A2_HUMAN,E9PKE4,79581
13,Vitamin K,10169,RET4_HUMAN,Q5VY30,5950
13,Vitamin K,8230,S19A2_HUMAN,A0A024R8Y5,10560
13,Vitamin K,14293,VKGC_HUMAN,A0A8I5QJA4,2677
13,Vitamin K,3720,PROC_HUMAN,B4DPC8,5624
13,Vitamin K,4170,S23A3_HUMAN,B7Z508,151295
